event_key,event_date,event_time,event_first_player,first_player_key,event_second_player,second_player_key,event_final_result,event_game_result,event_serve,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live,event_first_player_logo,event_second_player_logo,event_qualification,download_time
9690,2021-06-30,17:00,E. Mertens,521,L. Zhu,451,2 - 0,-,,First Player,Finished,Wta Singles,Wimbledon,1379,Wimbledon - 1/32-finals,2021,0,https://api.api-tennis.com/logo-tennis/521_e-mertens.jpg,https://api.api-tennis.com/logo-tennis/451_l-zhu.jpg,,2025-12-30 16:19:16
