results_for_player_key,event_key,event_date,event_time,event_first_player,first_player_key,event_second_player,second_player_key,event_final_result,event_game_result,event_serve,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live,event_qualification,event_first_player_logo,event_second_player_logo,download_time
2083,12024207,2025-04-01,15:05,K. Majchrzak,1096,J. Munar,2083,2 - 0,-,,First Player,Finished,Atp Singles,Marrakech,2270,Marrakech - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1096_k-majchrzak.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12025251,2025-04-05,11:10,J. Munar,2083,D. Altmaier,1099,1 - 2,-,,Second Player,Finished,Atp Singles,Monte Carlo,1970,Monte Carlo - Semi-finals,2025,0,True,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1099_d-altmaier.jpg,2026-01-11 16:03:58
2083,12026829,2025-04-14,10:00,L. Musetti,2849,J. Munar,2083,-,-,,,Cancelled,Atp Singles,ATP Barcelona,1979,ATP Barcelona - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2849_l-musetti.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12027149,2025-04-15,14:45,F. Tiafoe,2846,J. Munar,2083,1 - 2,-,,Second Player,Finished,Atp Singles,Barcelona,1979,Barcelona - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2846_f-tiafoe.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12027647,2025-04-17,11:10,J. Munar,2083,K. Khachanov,435,0 - 2,-,,Second Player,Finished,Atp Singles,Barcelona,1979,Barcelona - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/435_k-khachanov.jpg,2026-01-11 16:03:58
2083,12028533,2025-04-23,15:50,R. Bautista-Agut,2734,J. Munar,2083,2 - 1,-,,First Player,Finished,Atp Singles,Madrid,2004,Madrid - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2734_r-bautista-agut.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12030906,2025-05-01,11:10,J. Munar,2083,V. Vacherot,1852,0 - 2,-,,Second Player,Finished,Challenger Men Singles,Aix en Provence,2476,Aix en Provence - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1852_v-vacherot.jpg,2026-01-11 16:03:58
2083,12032310,2025-05-08,15:00,T. Barrios Vera,396,J. Munar,2083,1 - 2,-,,Second Player,Finished,Atp Singles,Rome,2011,Rome - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/396_t-barrios.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12032852,2025-05-10,18:40,B. Shelton,2973,J. Munar,2083,0 - 2,-,,Second Player,Finished,Atp Singles,Rome,2011,Rome - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2973_b-shelton.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12033039,2025-05-12,17:00,J. Munar,2083,S. Korda,2840,2 - 0,-,,First Player,Finished,Atp Singles,Rome,2011,Rome - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/2840_s-korda.jpg,2026-01-11 16:03:58
2083,12033453,2025-05-14,14:10,J. Munar,2083,C. Ruud,430,0 - 2,-,,Second Player,Finished,Atp Singles,Rome,2011,Rome - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/430_c-ruud.jpg,2026-01-11 16:03:58
2083,12034954,2025-05-19,13:40,J. Munar,2083,Q. Halys,1925,1 - 2,-,,Second Player,Finished,Atp Singles,Geneva,2207,Geneva - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1925_q-halys.jpg,2026-01-11 16:03:58
2083,12036768,2025-05-26,17:40,C. Ugo Carabelli,401,J. Munar,2083,0 - 3,-,,Second Player,Finished,Atp Singles,French Open,2155,French Open - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/401_c-ugo-carabelli.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12037468,2025-05-29,11:10,J. Munar,2083,A. Fils,1759,2 - 3,-,,Second Player,Finished,Atp Singles,French Open,2155,French Open - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1759_a-fils.jpg,2026-01-11 16:03:58
2083,12043521,2025-06-17,18:05,J. Thompson,207,J. Munar,2083,0 - 1,0 - 0,,Second Player,Retired,Atp Singles,London,2042,London - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/207_j-thompson.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12044725,2025-06-19,17:00,C. Alcaraz,2382,J. Munar,2083,2 - 1,-,,First Player,Finished,Atp Singles,London,2042,London - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2382_c-alcaraz.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12045884,2025-06-23,16:10,G. Diallo,9909,J. Munar,2083,2 - 0,-,,First Player,Finished,Atp Singles,Mallorca,3681,Mallorca - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/9909_g-diallo.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12047761,2025-07-01,14:00,J. Munar,2083,A. Bublik,1895,3 - 2,-,,First Player,Finished,Atp Singles,Wimbledon,2053,Wimbledon - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1895_a-bublik.jpg,2026-01-11 16:03:58
2083,12048958,2025-07-03,14:00,F. Marozsan,10148,J. Munar,2083,0 - 3,-,,Second Player,Finished,Atp Singles,Wimbledon,2053,Wimbledon - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/10148_f-marozsan.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12049560,2025-07-05,17:20,M. Cilic,2167,J. Munar,2083,3 - 1,-,,First Player,Finished,Atp Singles,Wimbledon,2053,Wimbledon - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2167_m-cilic.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12054502,2025-07-22,22:10,J. Munar,2083,M. Giron,1766,2 - 0,-,,First Player,Finished,Atp Singles,Washington,1532,Washington - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1766_m-giron.jpg,2026-01-11 16:03:58
2083,12055338,2025-07-24,01:20,A. Davidovich Fokina,2842,J. Munar,2083,2 - 0,-,,First Player,Finished,Atp Singles,Washington,1532,Washington - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2842_a-davidovich-fokina.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12056418,2025-07-28,18:40,D. Martin,23350,J. Munar,2083,0 - 2,-,,Second Player,Finished,Atp Singles,Toronto,1531,Toronto - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/23350_d-martin.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12056573,2025-07-29,22:30,J. Munar,2083,F. Cerundolo,1104,1 - 2,-,,Second Player,Finished,Atp Singles,Toronto,1531,Toronto - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1104_f-cerundolo.jpg,2026-01-11 16:03:58
2083,12059531,2025-08-08,21:05,F. Comesana,2084,J. Munar,2083,2 - 0,-,,First Player,Finished,Atp Singles,Cincinnati,1210,Cincinnati - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2084_f-comesana.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12063302,2025-08-20,00:25,M. Bellucci,2112,J. Munar,2083,0 - 2,-,,Second Player,Finished,Atp Singles,Winston-Salem,1214,Winston-Salem - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2112_m-bellucci.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12063699,2025-08-21,00:10,L. Sonego,2843,J. Munar,2083,1 - 2,-,,Second Player,Finished,Atp Singles,Winston-Salem,1214,Winston-Salem - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2843_l-sonego.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12063978,2025-08-21,22:05,J. Munar,2083,M. Fucsovics,2833,0 - 2,-,,Second Player,Finished,Atp Singles,Winston-Salem,1214,Winston-Salem - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/2833_m-fucsovics.jpg,2026-01-11 16:03:58
2083,12064409,2025-08-25,21:25,J. Munar,2083,J. Faria,824,3 - 1,-,,First Player,Finished,Atp Singles,US Open,1217,US Open - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/824_j-faria.jpg,2026-01-11 16:03:58
2083,12065123,2025-08-28,22:30,G. Diallo,9909,J. Munar,2083,0 - 3,-,,Second Player,Finished,Atp Singles,US Open,1217,US Open - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/9909_g-diallo.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12066144,2025-08-30,19:15,J. Munar,2083,Z. Bergs,1064,3 - 0,-,,First Player,Finished,Atp Singles,US Open,1217,US Open - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1064_z-bergs.jpg,2026-01-11 16:03:58
2083,12066433,2025-09-01,20:40,L. Musetti,2849,J. Munar,2083,3 - 0,-,,First Player,Finished,Atp Singles,US Open,1217,US Open - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2849_l-musetti.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12070767,2025-09-13,15:20,J. Munar,2083,E. Moller,39675,1 - 2,-,,Second Player,Finished,Atp Singles,ATP Davis Cup - World Group,3120,,2025,0,,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/39675_e-moeller.jpg,2026-01-11 16:03:58
2083,12070795,2025-09-14,14:05,J. Munar,2083,H. Rune,437,-,-,,,Cancelled,Atp Singles,ATP Davis Cup - World Group,3120,,2025,0,,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/437_h-rune.jpg,2026-01-11 16:03:58
2083,12073119,2025-09-24,04:10,J. Munar,2083,M. Berrettini,2844,0 - 2,-,,Second Player,Finished,Atp Singles,Tokyo,1223,Tokyo - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/2844_m-berrettini.jpg,2026-01-11 16:03:58
2083,12075146,2025-10-01,06:40,J. Munar,2083,M. Fucsovics,2833,2 - 1,-,,First Player,Finished,Atp Singles,Shanghai,1667,Shanghai - 1/64-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/2833_m-fucsovics.jpg,2026-01-11 16:03:58
2083,12075943,2025-10-03,12:55,J. Munar,2083,F. Cobolli,372,2 - 0,-,,First Player,Finished,Atp Singles,Shanghai,1667,Shanghai - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/372_f-cobolli.jpg,2026-01-11 16:03:58
2083,12076584,2025-10-05,10:45,Y. Nishioka,1972,J. Munar,2083,1 - 2,-,,Second Player,Finished,Atp Singles,Shanghai,1667,Shanghai - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1972_y-nishioka.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12076952,2025-10-07,13:20,J. Munar,2083,N. Djokovic,1905,1 - 2,-,,Second Player,Finished,Atp Singles,Shanghai,1667,Shanghai - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1905_n-djokovic.jpg,2026-01-11 16:03:58
2083,12080383,2025-10-20,16:35,R. Bertola,1212,J. Munar,2083,0 - 2,-,,Second Player,Finished,Atp Singles,Basel,1706,Basel - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1212_r-bertola.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12081429,2025-10-23,16:20,J. Munar,2083,B. Shelton,2973,2 - 0,-,,First Player,Finished,Atp Singles,Basel,1706,Basel - 1/8-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/2973_b-shelton.jpg,2026-01-11 16:03:58
2083,12081986,2025-10-24,14:15,F. Auger-Aliassime,2073,J. Munar,2083,0 - 1,0 - 0,,Second Player,Retired,Atp Singles,Basel,1706,Basel - Quarter-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2073_f-auger-aliassime.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12082228,2025-10-25,15:10,J. Fonseca,40058,J. Munar,2083,2 - 0,-,,First Player,Finished,Atp Singles,Basel,1706,Basel - Semi-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/40058_j-fonseca.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12082291,2025-10-28,14:55,J. Munar,2083,D. Medvedev,1093,0 - 2,-,,Second Player,Finished,Atp Singles,Paris,1725,Paris - 1/32-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1093_d-medvedev.jpg,2026-01-11 16:03:58
2083,12089824,2025-11-20,12:25,J. Munar,2083,J. Lehecka,2959,2 - 0,-,,First Player,Finished,Atp Singles,ATP Davis Cup - World Group,3120,,2025,0,,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/2959_j-lehecka.jpg,2026-01-11 16:03:58
2083,12090180,2025-11-22,14:30,J. Munar,2083,A. Zverev,1980,0 - 2,-,,Second Player,Finished,Atp Singles,ATP Davis Cup - World Group,3120,,2025,0,,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1980_a-zverev.jpg,2026-01-11 16:03:58
2083,12090393,2025-11-23,17:05,F. Cobolli,372,J. Munar,2083,2 - 1,-,,First Player,Finished,Atp Singles,ATP Davis Cup - World Group,3120,,2025,0,,https://api.api-tennis.com/logo-tennis/372_f-cobolli.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
2083,12093889,2026-01-02,03:15,J. Munar,2083,S. Baez,1101,0 - 2,-,,Second Player,Finished,Atp Singles,ATP United Cup,8455,,2026,0,,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,https://api.api-tennis.com/logo-tennis/1101_s-baez.jpg,2026-01-11 16:03:58
2083,12093972,2026-01-05,05:45,T. Fritz,2832,J. Munar,2083,2 - 1,-,,First Player,Finished,Atp Singles,ATP United Cup,8455,,2026,0,,https://api.api-tennis.com/logo-tennis/2832_t-fritz.jpg,https://api.api-tennis.com/logo-tennis/2083_j-munar.jpg,2026-01-11 16:03:58
