results_for_player_key,event_key,event_date,event_time,event_first_player,first_player_key,event_second_player,second_player_key,event_final_result,event_game_result,event_serve,event_winner,event_status,event_type_type,tournament_name,tournament_key,tournament_round,tournament_season,event_live,event_qualification,event_first_player_logo,event_second_player_logo,download_time
,12100086,2026-02-02,11:00,G. Onclin,818,G. Loffhagen,7006,-,-,,,1,Challenger Men Singles,Tenerife,2882,Tenerife - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/818_g-onclin.jpg,https://api.api-tennis.com/logo-tennis/7006_g-loffhagen.jpg,2026-02-01 15:47:17
,12100087,2026-02-02,11:00,T. Samuel,15184,D. Merida Aguilar,978,-,-,,,1,Challenger Men Singles,Tenerife,2882,Tenerife - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/15184_t-samuel.jpg,https://api.api-tennis.com/logo-tennis/978_d-merida-aguilar.jpg,2026-02-01 15:47:17
,12100088,2026-02-02,11:00,B. Willwerth,73862,P. Llamas Ruiz,987,-,-,,,1,Challenger Men Singles,Tenerife,2882,Tenerife - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/73862_b-willwerth.jpg,https://api.api-tennis.com/logo-tennis/987_p-llamas-ruiz.jpg,2026-02-01 15:47:17
,12100097,2026-02-02,13:30,Alexandrova/ Joint,95523,Kostovic/ Yastremska,95524,-,-,,,1,Wta Doubles,Abu Dhabi,8550,WTA Abu Dhabi - 1/8-finals,2025,0,False,,,2026-02-01 15:47:17
,12100101,2026-02-02,09:30,Jurak Schreiber/ Piter,95528,Mihalikova/ Nicholls,69174,-,-,,,1,Wta Doubles,Abu Dhabi,8550,WTA Abu Dhabi - 1/8-finals,2025,0,False,,,2026-02-01 15:47:17
,12100103,2026-02-02,11:00,Perez/ Schuurs,94824,Aoyama/ Zvonareva,95529,-,-,,,1,Wta Doubles,Abu Dhabi,8550,WTA Abu Dhabi - 1/8-finals,2025,0,False,,,2026-02-01 15:47:17
,12100104,2026-02-02,11:00,Chan H-/Tauson,85278,Khromacheva/ Klepac,95530,-,-,,,1,Wta Doubles,Abu Dhabi,8550,WTA Abu Dhabi - 1/8-finals,2025,0,False,,,2026-02-01 15:47:17
,12100137,2026-02-02,14:00,F. Agamenone,373,H. Dellien,2980,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/373_f-agamenone.jpg,https://api.api-tennis.com/logo-tennis/2980_h-dellien.jpg,2026-02-01 15:47:17
,12100138,2026-02-02,14:00,A. Barrena,1324,J. B. Torres,2085,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1324_a-barrena.jpg,https://api.api-tennis.com/logo-tennis/2085_j-b-torres.jpg,2026-02-01 15:47:17
,12100139,2026-02-02,14:00,P. Boscardin Dias,2003,M. Cecchinato,1095,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2003_p-boscardin-dias.jpg,https://api.api-tennis.com/logo-tennis/1095_m-cecchinato.jpg,2026-02-01 15:47:17
,12100140,2026-02-02,14:00,R. A. Burruchaga,9596,L. Midon,10018,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/9596_r-a-burruchaga.jpg,https://api.api-tennis.com/logo-tennis/10018_l-midon.jpg,2026-02-01 15:47:17
,12100141,2026-02-02,14:00,J. M. Cerundolo,388,G. Villanueva,5181,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/388_j-m-cerundolo.jpg,https://api.api-tennis.com/logo-tennis/5181_g-villanueva.jpg,2026-02-01 15:47:17
,12100142,2026-02-02,14:00,N. Kicker,1756,F. Comesana,2084,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1756_n-kicker.jpg,https://api.api-tennis.com/logo-tennis/2084_f-comesana.jpg,2026-02-01 15:47:17
,12100143,2026-02-02,14:00,F. Meligeni Alves,357,G. A. Olivieri,2407,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/357_f-meligeni-alves.jpg,https://api.api-tennis.com/logo-tennis/2407_g-a-olivieri.jpg,2026-02-01 15:47:17
,12100144,2026-02-02,14:00,F. Mena,378,T. Monteiro,1074,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/378_f-mena.jpg,https://api.api-tennis.com/logo-tennis/1074_t-monteiro.jpg,2026-02-01 15:47:17
,12100145,2026-02-02,14:00,N. Sanchez Izquierdo,591,A. Collarini,2189,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/591_n-sanchez-izquierdo.jpg,https://api.api-tennis.com/logo-tennis/2189_a-collarini.jpg,2026-02-01 15:47:17
,12100146,2026-02-02,14:00,T. Seyboth Wild,1086,M. Navone,949,-,-,,,1,Challenger Men Singles,Rosario,12221,Rosario - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1086_t-seyboth-wild.jpg,https://api.api-tennis.com/logo-tennis/949_m-navone.jpg,2026-02-01 15:47:17
,12100162,2026-02-02,01:00,S. Jones,4513,M. Hulme,37943,-,-,,,,Challenger Men Singles,Brisbane,12207,Brisbane - Final,2025,0,True,https://api.api-tennis.com/logo-tennis/4513_s-jones.jpg,https://api.api-tennis.com/logo-tennis/37943_m-hulme.jpg,2026-02-01 15:47:17
,12100163,2026-02-02,01:00,P. Marinkov,38851,N. Bilozertsev,64775,-,-,,,,Challenger Men Singles,Brisbane,12207,Brisbane - Final,2025,0,True,https://api.api-tennis.com/logo-tennis/38851_p-marinkov.jpg,https://api.api-tennis.com/logo-tennis/64775_n-bilozertsev.jpg,2026-02-01 15:47:17
,12100164,2026-02-02,01:00,S. Mitsui,22253,C. Sinclair,6752,-,-,,,,Challenger Men Singles,Brisbane,12207,Brisbane - Final,2025,0,True,,https://api.api-tennis.com/logo-tennis/6752_c-sinclair.jpg,2026-02-01 15:47:17
,12100165,2026-02-02,02:30,K. Isomura,9226,C. Ferguson,37866,-,-,,,1,Challenger Men Singles,Brisbane,12207,Brisbane - Final,2025,0,True,https://api.api-tennis.com/logo-tennis/9226_k-isomura.jpg,https://api.api-tennis.com/logo-tennis/37866_c-ferguson.jpg,2026-02-01 15:47:17
,12100166,2026-02-02,16:00,T. Boyer,9037,G. Johns,7637,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/9037_t-boyer.jpg,https://api.api-tennis.com/logo-tennis/7637_g-johns.jpg,2026-02-01 15:47:17
,12100167,2026-02-02,16:00,A. Ghibaudo,9234,B. Tomic,3145,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/9234_a-ghibaudo.jpg,https://api.api-tennis.com/logo-tennis/3145_b-tomic.jpg,2026-02-01 15:47:17
,12100168,2026-02-02,16:00,A. Ilagan,37936,A. Martin,1056,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/37936_a-ilagan.jpg,https://api.api-tennis.com/logo-tennis/1056_a-martin.jpg,2026-02-01 15:47:17
,12100169,2026-02-02,16:00,J. Kennedy,68750,B. Gojo,377,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/68750_j-kennedy.jpg,https://api.api-tennis.com/logo-tennis/377_b-gojo.jpg,2026-02-01 15:47:17
,12100170,2026-02-02,16:00,C. Kingsley,3710,C. Smith,54466,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/3710_c-kingsley.jpg,https://api.api-tennis.com/logo-tennis/54466_c-smith.jpg,2026-02-01 15:47:17
,12100171,2026-02-02,16:00,S. Kozlov,1087,C. Stebe,387,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/1087_s-kozlov.jpg,https://api.api-tennis.com/logo-tennis/387_c-stebe.jpg,2026-02-01 15:47:17
,12100172,2026-02-02,16:00,D. Milavsky,15277,K. Bigun,37898,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/15277_d-milavsky.jpg,https://api.api-tennis.com/logo-tennis/37898_k-bigun.jpg,2026-02-01 15:47:17
,12100173,2026-02-02,16:00,R. Perot,53339,A. Thanos,749,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/53339_r-perot.jpg,https://api.api-tennis.com/logo-tennis/749_a-thanos.jpg,2026-02-01 15:47:17
,12100174,2026-02-02,16:00,A. Rybakov,559,C. Langmo,2021,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/559_a-rybakov.jpg,https://api.api-tennis.com/logo-tennis/2021_c-langmo.jpg,2026-02-01 15:47:17
,12100175,2026-02-02,16:00,S. Shimabukuro,9608,D. Martin,23350,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/9608_s-shimabukuro.jpg,https://api.api-tennis.com/logo-tennis/23350_d-martin.jpg,2026-02-01 15:47:17
,12100176,2026-02-02,16:00,T. Zink,2214,K. Smith,6011,-,-,,,1,Challenger Men Singles,Cleveland,3103,Cleveland - 1/16-finals,2025,0,False,https://api.api-tennis.com/logo-tennis/2214_t-zink.jpg,https://api.api-tennis.com/logo-tennis/6011_k-smith.jpg,2026-02-01 15:47:17
,12100177,2026-02-02,02:30,Y. Mochizuki,10334,S. Hazawa,744,-,-,,,1,Challenger Men Singles,Brisbane,12207,Brisbane - Final,2025,0,True,https://api.api-tennis.com/logo-tennis/10334_y-mochizuki.jpg,https://api.api-tennis.com/logo-tennis/744_s-hazawa.jpg,2026-02-01 15:47:17
,12100178,2026-02-02,02:30,M. Imamura,10276,N. Nakagawa,4136,-,-,,,1,Challenger Men Singles,Brisbane,12207,Brisbane - Final,2025,0,True,https://api.api-tennis.com/logo-tennis/10276_m-imamura.jpg,https://api.api-tennis.com/logo-tennis/4136_n-nakagawa.jpg,2026-02-01 15:47:17
,12100182,2026-02-02,10:00,U. Blanchet,1903,T. Droguet,8926,-,-,,,1,Atp Singles,Montpellier,1844,,2025,0,,https://api.api-tennis.com/logo-tennis/1903_u-blanchet.jpg,https://api.api-tennis.com/logo-tennis/8926_t-droguet.jpg,2026-02-01 15:47:17
,12100183,2026-02-02,08:00,P. Badosa,2178,A. Sasnovich,527,-,-,,,1,Wta Singles,WTA Abu Dhabi,3872,,2026,0,,https://api.api-tennis.com/logo-tennis/2178_p-badosa.jpg,https://api.api-tennis.com/logo-tennis/527_a-sasnovich.jpg,2026-02-01 15:47:17
,12100184,2026-02-02,08:00,S. Kartal,1961,C. Bucsa,454,-,-,,,1,Wta Singles,WTA Abu Dhabi,3872,,2026,0,,https://api.api-tennis.com/logo-tennis/1961_s-kartal.jpg,https://api.api-tennis.com/logo-tennis/454_c-bucsa.jpg,2026-02-01 15:47:17
,12100185,2026-02-02,08:00,A. Krueger,196,S. Bejlek,9393,-,-,,,1,Wta Singles,WTA Abu Dhabi,3872,,2026,0,,https://api.api-tennis.com/logo-tennis/196_a-krueger.jpg,https://api.api-tennis.com/logo-tennis/9393_s-bejlek.jpg,2026-02-01 15:47:17
,12100186,2026-02-02,09:30,D. Kasatkina,1990,S. Waltert,493,-,-,,,1,Wta Singles,WTA Abu Dhabi,3872,,2026,0,,https://api.api-tennis.com/logo-tennis/1990_d-kasatkina.jpg,https://api.api-tennis.com/logo-tennis/493_s-waltert.jpg,2026-02-01 15:47:17
,12100187,2026-02-02,14:00,O. Selekhmeteva,478,J. Ostapenko,2802,-,-,,,1,Wta Singles,WTA Abu Dhabi,3872,,2026,0,,https://api.api-tennis.com/logo-tennis/478_o-selekhmeteva.jpg,https://api.api-tennis.com/logo-tennis/2802_j-ostapenko.jpg,2026-02-01 15:47:17
,12100188,2026-02-02,10:00,L. Angelini,15916,D. Poljak,895,-,-,,,1,Challenger Men - Singles," Cesenatico (Italy) - Qualification, Hard (Indoor)",0,,,0,,https://api.api-tennis.com/logo-tennis/15916_l-angelini.jpg,https://api.api-tennis.com/logo-tennis/895_d-poljak.jpg,2026-02-01 15:47:17
,12100189,2026-02-02,10:00,M. Donald,1322,S. Slump,38041,-,-,,,1,Challenger Men Singles,Koblenz,2701,,2025,0,,https://api.api-tennis.com/logo-tennis/1322_m-donald.jpg,https://api.api-tennis.com/logo-tennis/38041_s-slump.jpg,2026-02-01 15:47:17
,12100190,2026-02-02,10:00,B. Gadamauri,12832,A. Deckers,10019,-,-,,,1,Challenger Men Singles,Koblenz,2701,,2025,0,,https://api.api-tennis.com/logo-tennis/12832_b-gadamauri.jpg,https://api.api-tennis.com/logo-tennis/10019_a-deckers.jpg,2026-02-01 15:47:17
,12100191,2026-02-02,10:30,L. Sun,1815,M. Matsuda,1423,-,-,,,1,Challenger Women Singles,Mumbai,2797,,2026,0,,https://api.api-tennis.com/logo-tennis/1815_l-sun.jpg,https://api.api-tennis.com/logo-tennis/1423_m-matsuda.jpg,2026-02-01 15:47:17
,12100192,2026-02-02,12:30,N. Fossa Huergo,15246,M. Kuramochi,1052,-,-,,,1,Challenger Women Singles,Mumbai,2797,,2026,0,,https://api.api-tennis.com/logo-tennis/15246_n-fossa.jpg,https://api.api-tennis.com/logo-tennis/1052_m-kuramochi.jpg,2026-02-01 15:47:17
,12100197,2026-02-02,10:00,E. Dalla Valle,5675,K. Rahmani,73847,-,-,,,1,Challenger Men - Singles," Cesenatico (Italy) - Qualification, Hard (Indoor)",0,,,0,,https://api.api-tennis.com/logo-tennis/5675_e-dalla-valle.jpg,https://api.api-tennis.com/logo-tennis/73847_k-rahmani.jpg,2026-02-01 15:47:17
